author,published_at,updated_at,like_count,text
@pujianto98851,2024-01-07T17:28:39Z,2024-01-07T17:29:30Z,1,"DEBAT kali ini masih didominasi Prabowo VS Anies jilid 2, dan Prabowo tambah emosi 😊"
@ozankdamai9954,2024-01-07T17:28:02Z,2024-01-07T17:28:02Z,4,GANJAR MALAM INI MVP
@ridwanparhanmuhamad227,2024-01-07T17:27:53Z,2024-01-07T17:27:53Z,2,serius pilih anis?
@zainalarifin-ot9rn,2024-01-07T17:27:52Z,2024-01-07T17:27:52Z,1,Prabowo dibantai habisan mlm ini 😂
@linamustikasari7785,2024-01-07T17:27:27Z,2024-01-07T17:27:27Z,1,Kalo mau buka data di tempat terbuka di luar dong .kalo di situ kan waktunya 😅
@oprekchanel6125,2024-01-07T17:27:26Z,2024-01-07T17:27:26Z,0,prabowo kok terlihat kosong ya. gak macam 2 kompetisi sebelumnya
@banija3784,2024-01-07T17:27:26Z,2024-01-07T17:27:26Z,0,"timsesnya seru cuy, informative juga,"
@user-rj2ed2oy4x,2024-01-07T17:27:24Z,2024-01-07T17:27:24Z,52,Bismillah semakin yakin pilih AMIN❤
@Odamjaya,2024-01-07T17:27:03Z,2024-01-07T17:27:03Z,2,KALOE MASALAH PANCING DULUAN PAK PRABOWO ONDO DOANG. NGOMONG DOANG KATANYA
@sukrina7217,2024-01-07T17:26:49Z,2024-01-07T17:26:49Z,1,bowo kena mental 😅😅
@user-rj2ed2oy4x,2024-01-07T17:26:44Z,2024-01-07T17:26:44Z,202,"Pak Prabowo, Gaza tidak lemah! Sedih sekali bapak menjadikan Gaza sebagai contoh kelemahan militer. Bapak suka liat video2 dari Brigade Al Qossam gak, yang mereka dapat menembak tank Markava yang harganya mahal itu dsri jarak 0. Pak.. Alhamdulillah, Allah tampakkan apa yang ada di hati bapak sebenernya."
@nzanfauzan,2024-01-07T17:26:40Z,2024-01-07T17:26:40Z,1,Buset buzzzernya banyak banget 😂
@Ardiyantoazmi,2024-01-07T17:26:37Z,2024-01-07T17:26:37Z,1,Anis Baswedan donk !!!!!
@ibnuafan07,2024-01-07T17:26:30Z,2024-01-07T17:26:30Z,0,"Memperkuat menjaga, hilirisasi tapi gak substantif"
@ujangms8306,2024-01-07T17:26:24Z,2024-01-07T17:26:24Z,0,1. Mantafff 👍 2. Emosi tinggi statment kacau 🤦 3. Caria aman 😅
@theanalyst_777,2024-01-07T17:26:23Z,2024-01-07T17:26:23Z,0,ANIES JAGO BLACK CAMPAIGN PANTES BUZZERNYA BLACK CAMPAIGN SEMUA 🤣🤣🤣
@nilaanggraeni237,2024-01-07T17:26:22Z,2024-01-07T17:26:22Z,1,Lu yg seenaknya bicara Wowo
@doniira,2024-01-07T17:26:16Z,2024-01-07T17:26:16Z,0,Orang bijak itu beli payung setelah hujan.. jadi nanti saja belanja alutsista setelah perang.. wkwkwkwk
@faizadie30,2024-01-07T17:26:08Z,2024-01-07T17:26:08Z,16,"seneng gua liat politik tahun ini, ga terlalu rusuh kaya 2019, yang atasnya pada asik dan rukun, yo pendukungnya juga, ga usah ribut2 siapapun yang menang mari dukung saja kedepannya dan jadi oposisi kalo kerjanya ga sesuai dengan janji :)"
@noglek2275,2024-01-07T17:25:43Z,2024-01-07T17:25:43Z,0,Ganjar gas poul
@arghasjb9522,2024-01-07T17:25:37Z,2024-01-07T17:25:37Z,0,Dari awal masuk pasang unggul gama saja anis ganjar diam sja pendukung nya 😂😂😂sudah jelas gama menang jdi presiden mantaf etika bukti kerja bukan tata kata dongeng
@doryyy789,2024-01-07T17:25:35Z,2024-01-07T17:25:35Z,1,Tak gentar tetep 02
@boongswihoo3409,2024-01-07T17:25:24Z,2024-01-07T17:25:24Z,0,"Rasanya semakin yakin yang layak dan sangat layak adalah P Anis, Insya Allah Amin Amin Amin"
@JackYaw,2024-01-07T17:25:12Z,2024-01-07T17:25:12Z,0,Mantap Pak Anis<br>Paket Lengkap
@nilaanggraeni237,2024-01-07T17:25:10Z,2024-01-07T17:25:10Z,2,Anies : 8.5<br>Ganjar : 8<br>Wowo : 2
@friscapralista5848,2024-01-07T17:25:07Z,2024-01-07T17:25:07Z,234,"Disini bukan debat gagasan. Tp saling menilai kinerja. Yook mbk najwa, bikin acara untuk 3 paslon ini"
@epullanang6449,2024-01-07T17:25:00Z,2024-01-07T17:25:00Z,1,Liat komentar pak anies unggul tapi serius nih jurinya ntar jurdil?<br> Wajar dong rakyat jelata bertanya?😁
@shanum643,2024-01-07T17:24:59Z,2024-01-07T17:24:59Z,5,Pak anies mewakili kami rakyat
@ichigo8627,2024-01-07T17:24:53Z,2024-01-07T17:24:53Z,0,tetep pak gAnjar
@Hamba-do7jw,2024-01-07T17:24:43Z,2024-01-07T17:24:43Z,1,Amin
@jharihari,2024-01-07T17:24:33Z,2024-01-07T17:24:33Z,3,"Ihhhh itu nyerangnya ngajak ngajak, menyudutkan trus hahahahahaha udh kaya circle pertemanan aja tmn yg kek gt biasanya seremm..."
@anakkosan5336,2024-01-07T17:24:01Z,2024-01-07T17:24:01Z,7,"Saya masih belum memastikan pilihan saya. Sebenernya tiap paslon memiliki kekurangannya masing2. Kalian juga udah tau mungkin apa saja kekurangannya. Tapi yang jadi pertimbangan tiap paslon pasti memiliki kelebihan, yang mana kita harus liat dari debat2 dan rekam jejaknya dan juga visi misi yang diutarakan, oleh karenanya kita milih aja mana yang kita rasa bakal menguntungkun diri kita dalam dunia kerja maupun kehidupan  di masa yang akan datang. Ga perlu banyak perdebatan blunder ini itulah. Semua paslon pasti punya program untuk menuju indonesia yang lebih baik. Pilihlah sesuai hati nurani dan harapan kita kedepannya."
@Hamba-do7jw,2024-01-07T17:24:00Z,2024-01-07T17:24:00Z,1,Amin
@Startnewday,2024-01-07T17:23:55Z,2024-01-07T17:23:55Z,0,"Klo aq liat , klo seumpama nih pak prabowo jadi presiden beliau mesti didampingi staff ahli yg bisa komunikasi yg baik, dan berbicara dengan data yg valid / relevan n paling pnting ga anti kritik.<br><br>Klo seumpama pak anis jadi presiden jg timnya mesti byk PR karena perubahan itu mulai dari awal dan butuh proses lagi. <br><br>Sedangkan klo pak ganjar jadi presiden ini yg msh jadi tanda tanya dia lanjutin kerja pak jokowi apa berubah, karena pasti nunggu arahan bu mega. Malah lbh ga jelas arah negara kemana karena bakal nurut apa kata ibu mega."
@Rifqyyy,2024-01-07T17:23:46Z,2024-01-07T17:23:46Z,1,"Gini yah gaes buat pembenci anies. Yang katanya pinter ngomong doang<br><br>Manusia itu di ukur dari pikirannya, makanya anies banyak ngomong karena pikirannya berisi, dan nanti pikiran dan ucapan itu dibuktikan dengan tindakan."
@Hamba-do7jw,2024-01-07T17:23:39Z,2024-01-07T17:23:39Z,0,"Satu saja ,saya dari Makassar Pilih Amin krn pilihan Ulama Aswaja Terima kasih"
@ibnuafan07,2024-01-07T17:23:09Z,2024-01-07T17:23:09Z,0,Prabowo jawabannya gak realistis.. masih wacana mulu
@SayaBuzzer02,2024-01-07T17:22:48Z,2024-01-07T17:22:48Z,2,"Jirr, SELAMA INI MENHAN KERJANYA NGAPAIN SIEHHH??<br><br>PENYELUNDUP PENGUNGSI AJA YG CUMA PKE KAPAL KAYU BISA TUH GK KELACAK, PADAHAL BISA SAMPE 200ORG😂😂<br><br>KKB DENGAN SENJATA UMKM BISA TUH BUNUH IN TNI DENGAN ALUTSISTA BEKAS😭<br><br>NATUNA, CHINA, SINGAPORE, WKWK.. GK GUNA MENHAN SEKARANG.<br><br>11 DARI 1000 VELUE BOWO, MANIS OMON, TEORI TANPA DATA, NOL KERJA DAN NOL PRESTASI😂😂"
@astamalfarizhii2698,2024-01-07T17:22:44Z,2024-01-07T17:22:44Z,1,Prabowo itu bicara apa sih 😁
@ikafebrina8435,2024-01-07T17:22:40Z,2024-01-07T17:22:40Z,12,Sayangnya dalam debat ini ga ada di bahas ttg imigran gelap rohingnya berbondong2  dengan gampangnya masuk ke aceh .. padahal bisa jadi contoh bobroknya pertahanan RI
@gregggsp777,2024-01-07T17:22:27Z,2024-01-07T17:22:27Z,0,2
@evisaid0077,2024-01-07T17:22:26Z,2024-01-07T17:22:26Z,0,Tenggelamkan politik dinasti
@runtahdollar6119,2024-01-07T17:22:10Z,2024-01-07T17:22:10Z,16,"betul sekali memilih calon pemimpin bangsa itu jangan karena ada rasa kasihan, biarkan Kegagalan ke tiga kalinya itu Tetap menjadi Keberhasilan yang tertunda dalam sejarahnya.<br>Pilihan Kita Tetap AMIN"
@vanatachannel2262,2024-01-07T17:22:10Z,2024-01-07T17:22:10Z,1,"Soal hutan negara,<br><br>Yang saya tangkep dr prabowo; utang aja gapapa sampe 50% jg gapapa<br><br>Ganjar: no hutang<br><br>Anies: hutang yang produktif, 30%"
@alfian85,2024-01-07T17:21:45Z,2024-01-07T17:21:45Z,1,"Seperti prabowo gk mau dkriti😂 seolah2 yg dia katakan itu benar untuk lawan debatnya, tipe bgituan biasa gk mau di kritik trus yg dia katakan semua benar. Itupun kalau menurut dia benar kalau gk 😂   amati secara detail perkataan prabowo, orang jenius tetap tenang walaupun keritikan itu pedas dari lawan debat santai aja, prestasi itu awal berbicara baru di jlankan kebenaraanya. ini msi calon gk mau di kritik gimana jdi mikir😂"
@drakorterbaru2512,2024-01-07T17:21:27Z,2024-01-07T17:21:27Z,0,Prabowo gw mah . Dya gk ada niat menjatuhkan paslon lain .. ❤❤ prabowo
@wahyuuusaputra3524,2024-01-07T17:21:20Z,2024-01-07T17:21:20Z,2,"TOLONG UNDANG KETIGA PASLON NYA MBAK NANA ,UNTUK MENJAWAB TANTANGAN DISKUSI YG TIDAK SINGKAT SPERTI YANG PAK PRABOWO KATAKAN, BIAR YG DI SMPAIKAN PAK ANIS DAN PAK GANJAR TERJAWAB. TOLONG KABULKAN PERMINTAAN PAK PRABOWO YANG INGIN DISKUSI TERBUKA😂, YG SETUJU TOLONG DI LIKE😂"
@vanatachannel2262,2024-01-07T17:21:15Z,2024-01-07T17:21:15Z,0,"Gua debat sama temen yang pro prabowo itu mereka belum benar benar sadar akan politik, hanya melihat dari apa yang terjadi sekarang tanpa melihat apa yang sebelum nya terjadi, hanya melihat dari satu sudut pandang dan tidak melihat dari kacamata pengamat politik yang netral dan berbicara soal fakta dan data. <br><br>Mereka menyebut anis terlalu jauh pikirannya, sedangkan prabowo itu realistis. Yang heran, pikiran panjang kok malah jadi suatu kesalahan 😭 <br><br>Dan, mereka juga istilah2 politik juga ga paham, oposisi aja mereka bilang gausah ada lebih baik bersatu memajukan bangsa, padahal kan opoisisi itu juga harus ada untuk mengkritik pemerintah. <br><br>Ini pasca kemarin debat sama 2 teman saya dan saya di hajar sendiri 🫠"
@cahyadifam6074,2024-01-07T17:21:09Z,2024-01-07T17:21:09Z,20,"Saya sangat setuju dgn jawaban singkat dr pak Prabowo yaitu 4 Tahun menjabat dalam kondisi 2 tahun pandemi. Ketika kita berbicara tentang organisasi yg didalamnya ada beberapa bidang/sektor, pasti dalam perencanaan/program masing² sektor didahulukan untuk yg sifatnya urgensi. Pada saat itu masa pandemi haruslah sektor menkes dan mensos menjadi garda terdepan sehingga program² dr sektor lain bisa saja dipending atau seperti pak Prabowo bilang REFOCUSING. CONTOH yg terjadi : Wisma atlet menjadi RS Covid (yg seharusnya untuk para atlet), liga terbesar dunia Premiere League yg mengharuskan libur berbulan-bulan dan ketika dimulai pun harus tanpa penonton dimana sumber income club² besar tsb dr tiket penjualan penonton (ini sudah merugi dari segala sisi berapa? Yg harus dikorbankan), dll. Sehingga terjadilah penurunan dr sektor² lain karena faktor tsb, tdk seperti yg dinilai paslon 01 dan 03 hanya berfokus pada angka tetapi tidak pada latar belakang. Untuk lebih detailnya lagi silahkan anda <a href=""http://www.youtube.com/results?search_query=%23mikir"">#MIKIR</a> 😁"
@longok_official,2024-01-07T17:20:59Z,2024-01-07T17:20:59Z,162,"NEGARA INI BUTUH PEMIMPIN YG SERIUS BUKAN YG MAIN-MAIN. PAK ANIES SUKSES DI DKI JAKARTA, SAATNYA JADI PEMIMPIN INDONESIA ❤ No.1 AMIN &quot;PERBANYAK BACA SHOLAWAT ASYGHIL&quot;"
@leowahyudi9445,2024-01-07T17:20:51Z,2024-01-07T17:23:55Z,0,Msalahnya klau soal pertahanan dibuka scra trbuka smuanya.. Truz apakah bsa aman utk negara kita?? 😅
@johnsinuraya6816,2024-01-07T17:20:49Z,2024-01-07T17:23:45Z,38,"Luar biasa no. 3 Ganjar Mahfud..cerdas dan kerja cepat  sat set dan tas tes tuntas. Orang pinter pilih GAMA, tdkpernah dipecaaaat, kerjanya tuntaaas..."
@arif.babloe3831,2024-01-07T17:20:42Z,2024-01-07T17:20:42Z,0,Yaahh.. 02 Kecewa Pemirsa.. underperform
@RyanditaSeptiAriani,2024-01-07T17:20:17Z,2024-01-07T17:20:17Z,2,Ganjar mahfud siap‼️‼️ Bismillah.. ❤
@castrenasatu7559,2024-01-07T17:19:59Z,2024-01-07T17:19:59Z,4,"Tiap kandidat punya kekurangan dan kelebihan di sesi debat 3 berdasar kan sesi debat!?? <br><br>Kelebihan paslon 1<br>Pintar smart cerdas dalam menganalisa program masa depan Indonesia<br>Kekurangan paslon 1<br>Menghasut dan suka menyinggung kepribadian orang. <br><br>Kelebihan paslon 2<br>Mempunyai jiwa cinta tanah air yg tinggi, <br>Kekurangan paslon 2<br>Emosian, kolot dan tidak mengikuti perkembangan zaman bahwa zaman sudah cepat berubah dan pa prabowo lebih suka dengan gaya jadul dalam membangun Indonesia di masa depan. Ya kalau di zaman sekarang tidak mungkin masyarakat diberikan makan siang gratis sementara dizaman sekarang kita mau buang air kecil saja bayar pakai uang dan tidak ada yg gratis, gaya kolot yang tidak memberikan edukasi yang baik buat rakyat Indonesia yang mandiri mapan dan maju tapi lebih kepada masyarakat Indonesia diarah kan kembali ke zaman jadul. Masih ingat tidak kalau mau nonton TV harus ke balai desa ramai ramai orang, nah program makan siang gratis itu nnti nya seperti itu rakyat harus mengantri makanan di dapur umum siang siang tengah hari bolong, panas gosong deh badan yang mendukung program pembodohan seperti itu. <br><br>Kelebihan paslon 3<br>Tenang santai dan tegas dalam menyampaikan pendapat<br><br>Kekurangan paslon 3<br>Kurang menghargai pekerjaan orang lain, jangan kan pa prabowo sebagai menhan, kontraktor pembangunan sekolahan saja pa ganjar pernah tendang bangunan sekolahan baru, mungkin ingin membuktikan kalau material nya tidak sesuai dengan material berkualitas. <br><br>Semua paslon ada kekurangan dan kelebihan masing masing silahkan dinilai mana yg paling bermanfaat dan memberikan edukasi yang baik kepada rakyat di masa depan."
@user-hg7jt9cm7k,2024-01-07T17:19:52Z,2024-01-07T17:19:52Z,0,Yg berambisi menggebu- gebu itu bapak sndiri dh 3x ikut capres🤭
@gardabuminusantara8702,2024-01-07T17:19:43Z,2024-01-07T17:19:43Z,0,omon omon
@menoone9144,2024-01-07T17:19:38Z,2024-01-07T17:19:38Z,0,"Konsep debat itu ya emang adu gagasan, namanya juga DEBAT ya aku pikiran dan adu bicara, tentang gimana memahami topik yang ada dan tentang gimana visi misi."
@bonnykariem6602,2024-01-07T17:19:35Z,2024-01-07T17:19:35Z,0,"<a href=""http://www.youtube.com/results?search_query=%23negatif"">#negatif</a><br>capres #1 mendebat capres #2 di luar koridor p&#39;hal etika personal dg kinerja pertahan an<br>capres #1 overambisius jadi Rl¹<br><br><br><a href=""http://www.youtube.com/results?search_query=%23awam"">#awam</a> punya opini<br>data pertahan an bukan lapor an publik<br><br>wallahu a&#39;lam bushawab"
@errosdepad745,2024-01-07T17:19:04Z,2024-01-07T17:19:04Z,1,"Simpel, orang cerdas pilih anis dan amin hidup no 1"
@pahlizatraalinius290,2024-01-07T17:18:53Z,2024-01-07T17:18:53Z,1,"02 masa lalu, 01 masa depan, 03 masa bodo ...😊"
@gilfialamsyah8085,2024-01-07T17:18:52Z,2024-01-07T17:18:52Z,0,ploso kota mana???
@ATULGemoyy,2024-01-07T17:18:46Z,2024-01-07T17:18:46Z,72,"Dari Prabowo dan Jokowi kita belajar jika mereka gagal mempin dan memajukan Indonesia maka Rakyat tidak boleh menyesal.. karna kalian sudah memilih.. tapi Ingat meski mereka gagal (PraGib) tetap jaga kesatuan untuk bangsa Indonesia.. ❤❤ Pilihan boleh Beda, tapi Republik Indonesia tetap &quot;Bhinneka tunggal Ika&quot; 🎉🎉❤❤ Salam netralitas Tanpa batas ✌️🔥🔥🔥"
@randualas7231,2024-01-07T17:18:41Z,2024-01-07T17:18:41Z,0,Guaya bahas anti korupsi tanda tangan rampas aset koruptor gk berani 😂😂😂lah koq lucu
@Sekarepe_deweke,2024-01-07T17:18:30Z,2024-01-07T17:18:30Z,556,Jujur saja sejak debat awal sampai sampai debat ke 3 ini saya sebagai masyarakat kurang puas dengan debat yg terhalang oleh waktu yg dintentukan<br>Mba nana tolong adakan debat terbuka capres maupun cawapres agar masalah yg di bahas atau dindebatkan bisa terang dan jelas dengan jawabannya kalau sekarang jawabannya banyak yg menggantung🙏
@papilion457,2024-01-07T17:18:24Z,2024-01-07T17:18:24Z,0,ayo mbak najwa undang lagi 3 paslon ini. biar debat lebih leluasa pemaparan visi misi nya. yg pintar pasti orang yg masuk akal dan mudah di pahami.
@alancomel,2024-01-07T17:18:20Z,2024-01-07T17:18:20Z,1,"Ganjar,megawati<br>Anis,amin rais<br>Ingat kata gus dur!!!<br>Ttp yakin Prabowo"
@HahaEhe,2024-01-07T17:18:20Z,2024-01-07T17:18:20Z,1,Prabowo❤
@user-ih7oy2jz3g,2024-01-07T17:18:15Z,2024-01-07T17:18:15Z,0,Suporter hanya membuat gaduh
@akademikguh,2024-01-07T17:18:09Z,2024-01-07T17:18:09Z,0,kalo ada capres yg minggal kelanjutannya gmn
@ekoadisaputro2492,2024-01-07T17:18:05Z,2024-01-07T17:18:05Z,0,"banyak kali pendukung anis , gw pilih konohanaru aja jadi presiden 😂"
@pahlizatraalinius290,2024-01-07T17:17:48Z,2024-01-07T17:17:48Z,0,"Rohingya dengan perahu kayu saja dengan mudahnya merapat di pantai kita,  kemana ya angkatan laut kita ? Kok Menhan diam-diam saja ? Apa yang terjadi jika yang merapat adalah pasukan tentara asing ? Kebobolan...."
@sandra-janeeta7123,2024-01-07T17:17:34Z,2024-01-07T17:17:34Z,2,TOP GAN debat malam ini bersinar
@ndrendre1111,2024-01-07T17:17:27Z,2024-01-07T17:17:27Z,0,"saya melihat pak Anies debat itu paling unggul, runtut, practical dan terlihat logis... tapi kalau melihat DKI Jakarta, yg DP 0 Persen aja direvisi terus, dulu katanya untuk masyarakat miskin dan bahkan akhir2nya hnya dinikmati gaji org min 14jt/bln.... saya malah pesimis, karena banyak orang yg ngomongnya manis tapi eksekusi dipikir terakhir ntah bakal berantakan, pokok laku dulu.... jadi inget marketing perumahan...<br><br>pak Prabowo lancar karena memang bidangnya sebagai kemenhan, dan pengalaman sama pak Jokowi, diajak keliling ikut KTT ke negara2 lain juga seenggaknya punya modal.... tapi di takutkan pengendalian emosinya dan temperamen masih diragukan kalau jadi presiden,<br><br>pak Ganjar lebih kelihatan  memahami data, dan memahami kondisi, cuman saya kurang suka, dan kelihatan beda karakternya pas sudah capres, mulai dr merendahkan najwa, perlakuan ke teman lamanya kayak beda aja sama Ganjar yg dulu yg pas jd gubernur<br><br><br>capres2 ini seru sih dan unik dengan pengalamannya masing2"
@Reksa_Bumi,2024-01-07T17:17:26Z,2024-01-07T21:20:12Z,2,Sepertinya akan ada koalisi 01 dan 03 untuk membendung 02 yang dapat karpet merah. MVP untuk 03. Good setter untuk 01.🎉
@saepullahsaepullah7611,2024-01-07T17:17:10Z,2024-01-07T17:17:10Z,2,Anies keren sih
@andiwibowo8962,2024-01-07T17:16:45Z,2024-01-07T17:16:45Z,3,Anies dong
@anggiemaulidia3380,2024-01-07T17:16:28Z,2024-01-07T17:16:28Z,0,Boleh gak sih jokowi aja terus gausah diganti wqwqwqw
@sayyidrizki4243,2024-01-07T17:15:59Z,2024-01-07T17:15:59Z,0,Tim badud wowo ini bikin ribut aja di debat kualitas gak ada
@znitjr9064,2024-01-07T17:15:51Z,2024-01-07T17:19:13Z,3,"Debat itu saling tanya, jawab, dan tentunya meng counter. Bukan cari AMAN! Semakin yakin kepada AMIN. WALLAHI saya bukan buzer, saya memilih 01 karena keunggulan keunggulan yang ada pada dirinya"
@suryaramadhan665,2024-01-07T17:15:32Z,2024-01-07T17:15:32Z,0,"<a href=""https://www.youtube.com/watch?v=Sbjsg3AFx00&amp;t=6955"">1:55:55</a>"
@dinooktadinata4442,2024-01-07T17:15:29Z,2024-01-07T17:15:29Z,8,Nomor 1 selalu nyerang Nomor 2<br>Nomor 2 tidak bisa menjaga emosinya<br>Nomor 3 hanya melihat perkelahian nomor 1 dan nomor 2<br><br>😂😂😂
@ATULGemoyy,2024-01-07T17:15:28Z,2024-01-07T17:15:28Z,21,Bener kata Alm.Gusdur di bikin model kyk apapun Prabowo tetap ikhlas dan sabar dia hanya ingin berbakti dan mensejahterakan rakyat Indonesia Indonesia di usia tua nya.. Emosi dan Nada tinggi nya adalah sifat jiwa Jendral yang dari dulu sudah ada sekarang bisa Agak cair dan lebih lembut setelah bergabung Dengan Jokowi dan bersatu bersama Gibran membangun Indonesia maju.. Semoga Allah S.W.T melindungi dan Menjaga Beliau Amiinn..
@fachrighiffary9782,2024-01-07T17:15:21Z,2024-01-07T17:15:21Z,5,Anis tuh jago. Pinter. Cuma blunder salah pilih wapres aja sih 😂
@cex212,2024-01-07T17:15:20Z,2024-01-07T17:15:52Z,2,"Paslon  02 bahas negara, paslon 01 ehh bahas paslon 02 😂"
@user-hg7jt9cm7k,2024-01-07T17:15:10Z,2024-01-07T17:15:10Z,14,Omongan pa anies msuk logika jelas &amp; lugas berjiwa pemimpin 👍
@z_channel_02,2024-01-07T17:15:00Z,2024-01-07T17:15:00Z,1,"Kurang suka sama paslon yg selalu nyerang,"
@re5844,2024-01-07T17:14:32Z,2024-01-07T17:14:32Z,9,Ngomongin pertahanan malah nyinggung tanahnya Prabowo. Semiskin itu ya Anies? <br><br>Tadi udah disuruh diskusi langsung sama Pak Prabowo. Berani ga tuh empat mata. Apa beraninya cuma pas dibacking pendukungnya
@KevinArif-fk3rk,2024-01-07T17:14:14Z,2024-01-07T17:14:14Z,8,Klow menurut saya bpk prabowo tidak emosi... Tapi menjawab dengan tegas.. Bliau kan mantan militer.. Jadi menurut saya jadi pemimpin negara harus tegas supaya negara kita di hormati seluruh dunia.... Negara kita kan kaya segala galanya.... Hidup bpk prabowo
@asrorianitaahmad9093,2024-01-07T17:14:07Z,2024-01-07T17:14:07Z,0,"Sedia payung sebelum hujan nis anis.. bukan nunggu hujan baru beli payung , wes dadi rt ae"
@mohammadramdonsamsulmarif529,2024-01-07T17:13:48Z,2024-01-07T17:13:48Z,158,"Dari semua paslon, saya seorang akademisi sebenarnya agak bingung dengan hampir  semua jawaban pak Prabowo, terutama di akhir waktu debat. sebenarnya beda persepsi pertanyaan dengannya atau bingung cara jawabnya 😢 ko begitu ya jawaban²nya, heran kalau di liat dari esensialnya"
@adekurniawan6702,2024-01-07T17:13:45Z,2024-01-07T17:13:45Z,7,Buat pak Prabowo dan Ganjar kalau lagi sesi menanggapi jangan malah memaparkan gagasan pak🙏
@shevven7216,2024-01-07T17:13:27Z,2024-01-07T17:13:27Z,0,siapapun presidennya gaji umr mustahil di naikan jadi 10jt😅
@user-sh3cx4ht2p,2024-01-07T17:13:23Z,2024-01-07T17:13:23Z,8,"Kebayangn ga sih nnti kalo pak anis jadi presiden wibawanya gimna,??🎉"
@jenderale,2024-01-07T17:12:35Z,2024-01-07T17:12:35Z,0,Saya perhatikan orang membahas pertahanan dengan gampangnya seakan mudah melakukannya.
@ATULGemoyy,2024-01-07T17:12:30Z,2024-01-07T17:12:30Z,20,Kok sedih sekali liat debat kali ini pak wowo babak belur.. tapi beliau masih bisa menahan Emosi walaupun di cecar habis-habisan 😢😢😢
